0.0154564 	8.63112 	0.0204464 	337.908 	6.2278 	0.00653139 	0.136229 	1.01759 	2.33481e-05 	10.9653 	
0.0151987 	8.52698 	0.0196997 	333.21 	6.18573 	0.0063857 	0.134124 	0.999757 	2.32086e-05 	10.8148 	
0.0149407 	8.42232 	0.0189738 	328.494 	6.14371 	0.00624208 	0.132014 	0.982081 	2.30694e-05 	10.6636 	
0.0146824 	8.31715 	0.0182683 	323.761 	6.10175 	0.00610054 	0.129899 	0.964561 	2.29306e-05 	10.5119 	
0.0144239 	8.21144 	0.0175831 	319.01 	6.05985 	0.00596111 	0.127779 	0.947201 	2.27924e-05 	10.3597 	
0.0141652 	8.10521 	0.0169178 	314.242 	6.01802 	0.00582379 	0.125654 	0.930003 	2.26546e-05 	10.2068 	
0.0139063 	7.99843 	0.0162722 	309.456 	5.97628 	0.0056886 	0.123525 	0.91297 	2.25174e-05 	10.0534 	
0.0136473 	7.8911 	0.015646 	304.653 	5.93461 	0.00555554 	0.121391 	0.896104 	2.23807e-05 	9.89937 	
0.0133882 	7.78321 	0.0150389 	299.832 	5.89304 	0.00542462 	0.119253 	0.879408 	2.22447e-05 	9.74479 	
0.013129 	7.67474 	0.0144505 	294.993 	5.85156 	0.00529585 	0.117111 	0.862884 	2.21093e-05 	9.58962 	
0.0128697 	7.56569 	0.0138806 	290.137 	5.81019 	0.00516924 	0.114965 	0.846534 	2.19747e-05 	9.43387 	
0.0126105 	7.45605 	0.0133287 	285.264 	5.76891 	0.00504478 	0.112815 	0.830359 	2.18407e-05 	9.27753 	
0.0123512 	7.3458 	0.0127947 	280.373 	5.72775 	0.00492248 	0.110662 	0.814362 	2.17075e-05 	9.12061 	
0.0120921 	7.23492 	0.012278 	275.464 	5.6867 	0.00480233 	0.108505 	0.798544 	2.15752e-05 	8.9631 	
0.0118331 	7.12342 	0.0117784 	270.538 	5.64576 	0.00468433 	0.106345 	0.782906 	2.14437e-05 	8.805 	
0.0115742 	7.01126 	0.0112956 	265.594 	5.60494 	0.00456848 	0.104183 	0.767449 	2.1313e-05 	8.64631 	
